Epoch	Iteration	Training Time	Validation Time	Training MNLL	Training Count MSE	Validation MNLL	Validation Profile Pearson	Validation Count Pearson	Validation Count MSE	Saved?
18	6000	2.3982484340667725	0.18518352508544922	191.87841796875	0.49049603939056396	130.7717742919922	0.24652368	0.57489645	1.099128007888794	False
18	6100	2.405564546585083	0.18430209159851074	207.79733276367188	0.3788670599460602	130.88525390625	0.24721198	0.5818402	1.004233956336975	False
19	6200	0.9960987567901611	0.18480396270751953	232.85496520996094	0.6081365942955017	130.6141815185547	0.24589539	0.5831227	1.2340123653411865	False
19	6300	2.396738052368164	0.19202804565429688	219.08685302734375	0.49673619866371155	130.63172912597656	0.24533267	0.57917523	1.3538365364074707	False
19	6400	2.413686752319336	0.18455100059509277	216.92929077148438	0.5093207359313965	130.47772216796875	0.24650416	0.5791208	1.2279928922653198	False
20	6500	0.4642667770385742	0.20133471488952637	227.89654541015625	0.4435270428657532	130.4638671875	0.24712966	0.5756766	1.167162537574768	False
20	6600	2.412829637527466	0.1866285800933838	208.68109130859375	0.4366649389266968	130.72779846191406	0.24623336	0.58412397	1.267661690711975	False
20	6700	2.4078311920166016	0.19497108459472656	223.6818084716797	0.3899480104446411	130.91696166992188	0.24618456	0.58266234	1.171306848526001	False
20	6800	2.4081130027770996	0.19362425804138184	210.5323944091797	0.5382626056671143	130.65940856933594	0.2450106	0.5845617	0.9728834629058838	False
21	6900	2.1621923446655273	0.20186185836791992	223.69403076171875	0.5283486843109131	130.54544067382812	0.24572535	0.5827929	1.0376348495483398	False
21	7000	2.4319183826446533	0.1988222599029541	218.30398559570312	0.6366167068481445	130.62783813476562	0.2457285	0.58018494	1.2439606189727783	False
21	7100	2.421090841293335	0.18665719032287598	208.13040161132812	0.4164320230484009	130.77272033691406	0.24416189	0.58150405	1.0252139568328857	False
22	7200	1.6186013221740723	0.19874334335327148	219.10494995117188	0.5387380719184875	130.7823486328125	0.24517888	0.5801089	1.1744407415390015	False
22	7300	2.425601005554199	0.19761443138122559	208.5584716796875	0.5346692800521851	130.63865661621094	0.24533087	0.5834176	1.2441664934158325	False
22	7400	2.4349470138549805	0.18978500366210938	227.9479522705078	0.5841751098632812	130.74513244628906	0.24457332	0.58546066	1.380624532699585	False
23	7500	1.0904676914215088	0.18766450881958008	214.4122314453125	0.4494781494140625	130.88330078125	0.24429059	0.589327	1.138843297958374	False
23	7600	2.4107818603515625	0.18260478973388672	208.33145141601562	0.4065667688846588	130.6461944580078	0.24513441	0.5852089	1.0390210151672363	False
23	7700	2.4076714515686035	0.18301725387573242	223.07669067382812	0.47712501883506775	130.78274536132812	0.2448948	0.5849949	1.1741403341293335	False
24	7800	0.5568416118621826	0.1828608512878418	195.30447387695312	0.43011391162872314	131.24151611328125	0.24266978	0.5896139	1.202618956565857	False
24	7900	2.4058797359466553	0.1809217929840088	219.1907958984375	0.44934117794036865	131.0470733642578	0.24368788	0.58385336	1.273176670074463	False
24	8000	2.4021260738372803	0.182661771774292	224.581298828125	0.5078686475753784	130.79859924316406	0.24395365	0.58637094	1.0097482204437256	False
25	8100	0.018198490142822266	0.18471169471740723	199.4017333984375	0.5102465152740479	130.78330993652344	0.24382249	0.59089875	1.2589930295944214	False
25	8200	2.400543451309204	0.18404603004455566	224.057861328125	0.43405529856681824	131.04837036132812	0.24185745	0.58902276	1.3663434982299805	False
25	8300	2.408146619796753	0.18610882759094238	222.18917846679688	0.4488270878791809	130.93605041503906	0.24271575	0.5866127	1.22136390209198	False
25	8400	2.4094173908233643	0.18395519256591797	216.519775390625	0.3620849847793579	131.16612243652344	0.24303369	0.59240615	1.1505590677261353	False
26	8500	1.7028179168701172	0.18360161781311035	209.23312377929688	0.39334559440612793	130.9305419921875	0.24247071	0.5894074	1.0365082025527954	False
26	8600	2.3984639644622803	0.1838538646697998	227.0388946533203	0.3902539908885956	130.83206176757812	0.2436052	0.58837235	1.1473097801208496	False
26	8700	2.396188974380493	0.18347549438476562	234.70228576660156	0.45519277453422546	130.84188842773438	0.24302576	0.59145	1.1597530841827393	False
27	8800	1.173950433731079	0.18379545211791992	211.9908447265625	0.4330941438674927	130.96437072753906	0.2427674	0.58932906	1.224846363067627	False
27	8900	2.396874189376831	0.182023286819458	199.99453735351562	0.4485606551170349	130.75991821289062	0.24331811	0.5813209	1.25358247756958	False
27	9000	2.398866891860962	0.1818845272064209	220.81365966796875	0.6012074947357178	130.912109375	0.24241932	0.5905958	1.1456358432769775	False
28	9100	0.6445236206054688	0.18171429634094238	191.31976318359375	0.5249788165092468	131.03965759277344	0.24177042	0.5947094	0.9796932935714722	False
28	9200	2.4004502296447754	0.18219971656799316	209.02203369140625	0.5391651391983032	131.108642578125	0.24102907	0.59098846	1.2444576025009155	False
28	9300	2.409390926361084	0.18814349174499512	201.18179321289062	0.3813616931438446	131.06158447265625	0.24078272	0.59262514	1.0725245475769043	False
29	9400	0.10989689826965332	0.1814439296722412	213.49917602539062	0.4377024173736572	131.06568908691406	0.24064137	0.58499706	1.0899293422698975	False
29	9500	2.4121689796447754	0.1833937168121338	200.18899536132812	0.43246525526046753	131.18544006347656	0.24062659	0.5892759	1.02984619140625	False
29	9600	2.403608798980713	0.18399667739868164	211.41827392578125	0.6141425371170044	131.0341339111328	0.24089025	0.5908617	0.9965581893920898	False
29	9700	2.4057230949401855	0.1857447624206543	202.23373413085938	0.42313671112060547	131.29286193847656	0.2395366	0.5883163	1.125671148300171	False
30	9800	1.8010284900665283	0.1857001781463623	206.81903076171875	0.42945683002471924	131.37767028808594	0.23932472	0.5928334	1.1571550369262695	False
30	9900	2.4082417488098145	0.19799208641052246	224.53048706054688	0.4164462685585022	131.1772003173828	0.24030213	0.5899111	1.103039026260376	False
30	10000	2.4214041233062744	0.1856694221496582	222.08139038085938	0.47014760971069336	131.12478637695312	0.24032536	0.59174466	1.1691960096359253	False
31	10100	0.9092137813568115	0.18586993217468262	235.23336791992188	0.4664432406425476	131.45777893066406	0.23971635	0.59007776	1.1674399375915527	False
31	10200	2.4028396606445312	0.20111298561096191	195.8535614013672	0.5172497034072876	131.21971130371094	0.23974201	0.5905235	1.1203809976577759	False
31	10300	2.4255623817443848	0.19310522079467773	203.9542694091797	0.4522475302219391	131.5331268310547	0.23918553	0.5852914	1.0467709302902222	False
32	10400	0.733518123626709	0.19057011604309082	218.4035186767578	0.5040942430496216	131.459716796875	0.23969398	0.5912305	0.9990982413291931	False
32	10500	2.414534091949463	0.193115234375	193.5191650390625	0.4461858570575714	131.3625030517578	0.23834719	0.58884704	1.0804550647735596	False
32	10600	2.4132297039031982	0.18680691719055176	222.8270263671875	0.4298763871192932	131.7035369873047	0.23828235	0.59286606	1.3399560451507568	False
33	10700	0.2001936435699463	0.19036030769348145	213.41473388671875	0.4660155773162842	131.41734313964844	0.23817293	0.59310067	1.1650502681732178	False
33	10800	2.4087002277374268	0.1963651180267334	212.27914428710938	0.48559460043907166	131.3134002685547	0.23806113	0.5934756	1.1824963092803955	False
33	10900	2.4273033142089844	0.19051480293273926	205.07144165039062	0.48497575521469116	131.49447631835938	0.2376242	0.59060204	1.141986608505249	False
33	11000	2.4231560230255127	0.18677067756652832	209.14122009277344	0.4848480224609375	131.43447875976562	0.23751785	0.59029245	0.9264616370201111	False
34	11100	1.8973019123077393	0.18293070793151855	219.2025604248047	0.4452294111251831	131.7624053955078	0.23822714	0.59211135	1.0216413736343384	False
34	11200	2.4167163372039795	0.18258929252624512	194.3319091796875	0.38169732689857483	131.85447692871094	0.23681986	0.5908879	1.1412535905838013	False
34	11300	2.4101216793060303	0.18248319625854492	211.56707763671875	0.4339176416397095	131.4547882080078	0.23792769	0.5916164	1.1805756092071533	False
35	11400	1.3601267337799072	0.1828904151916504	209.516357421875	0.5863187313079834	131.48321533203125	0.2369323	0.58937097	0.9611655473709106	False
35	11500	2.4162609577178955	0.18759417533874512	215.4560089111328	0.5112797021865845	131.58151245117188	0.23661038	0.5921293	1.0963923931121826	False
35	11600	2.4137065410614014	0.1819612979888916	191.89178466796875	0.3801630139350891	131.71060180664062	0.23732065	0.5890577	1.0674811601638794	False
36	11700	0.8211429119110107	0.18367552757263184	213.1551513671875	0.49446505308151245	131.54559326171875	0.2367339	0.5924744	0.8506379723548889	False
36	11800	2.4118576049804688	0.1834416389465332	205.92742919921875	0.5697089433670044	131.6497344970703	0.2356061	0.59389037	1.405624508857727	False
36	11900	2.4137237071990967	0.18381834030151367	216.870849609375	0.4541715681552887	131.4467010498047	0.23579027	0.5913344	1.0502936840057373	False
37	12000	0.2859377861022949	0.1888594627380371	216.99514770507812	0.40221208333969116	131.56732177734375	0.23761366	0.59255445	1.0812493562698364	False
37	12100	2.419567108154297	0.19960808753967285	213.3263702392578	0.4163498282432556	131.43035888671875	0.23706819	0.5934973	1.133713722229004	False
37	12200	2.422119140625	0.1946418285369873	217.2350311279297	0.5420116186141968	131.51290893554688	0.23559316	0.59195626	1.3177320957183838	False
37	12300	2.4233176708221436	0.1976912021636963	221.03646850585938	0.42120856046676636	131.56617736816406	0.23592308	0.590768	1.1352753639221191	False
38	12400	1.9810740947723389	0.18822002410888672	201.54055786132812	0.4767107367515564	131.6221923828125	0.23563924	0.59039426	0.8980842232704163	False
38	12500	2.4154176712036133	0.19977235794067383	203.95413208007812	0.45124754309654236	131.6868438720703	0.2354467	0.59404045	1.1675595045089722	False
38	12600	2.4251718521118164	0.19788479804992676	209.48422241210938	0.4326576590538025	131.6687469482422	0.23582093	0.5929452	1.0858511924743652	False
39	12700	1.449254035949707	0.18613457679748535	220.4933624267578	0.46226197481155396	131.7823028564453	0.23503746	0.5930463	1.218131422996521	False
39	12800	2.4143471717834473	0.19353246688842773	212.2190704345703	0.41552478075027466	131.61122131347656	0.23581603	0.5932198	1.3363802433013916	False
39	12900	2.4275591373443604	0.18534016609191895	206.21511840820312	0.41595888137817383	131.66275024414062	0.23542038	0.5921639	1.1489455699920654	False
40	13000	0.9155874252319336	0.18322396278381348	214.54234313964844	0.4189538359642029	131.55271911621094	0.23534572	0.5886179	1.1142208576202393	False
40	13100	2.417226552963257	0.1823744773864746	211.24578857421875	0.39900848269462585	131.67059326171875	0.23378609	0.592927	1.42256760597229	False
40	13200	2.4100701808929443	0.14700675010681152	208.70205688476562	0.4243186414241791	131.77816772460938	0.23370582	0.5945012	1.231129765510559	False
41	13300	0.37584805488586426	0.18387842178344727	205.21524047851562	0.4434696435928345	131.8155975341797	0.23281536	0.5893134	0.9126261472702026	False
41	13400	2.4143056869506836	0.1871793270111084	221.3592071533203	0.4017515182495117	131.9156036376953	0.23418936	0.5842434	1.1108133792877197	False
41	13500	2.4128711223602295	0.18448853492736816	218.13967895507812	0.39179569482803345	131.74497985839844	0.2340512	0.5917442	1.2394449710845947	False
41	13600	2.409620761871338	0.18366217613220215	205.75894165039062	0.3964930772781372	131.8146209716797	0.23377405	0.58812493	0.9961379170417786	False
42	13700	2.073580741882324	0.1833667755126953	230.2377166748047	0.40050625801086426	132.1809844970703	0.23369534	0.5901061	1.2071118354797363	False
42	13800	2.4117841720581055	0.18146944046020508	234.841064453125	0.5982478857040405	132.03787231445312	0.23293439	0.59298694	1.0012779235839844	False
42	13900	2.414623975753784	0.18382835388183594	231.02288818359375	0.5298029184341431	131.9615478515625	0.23426929	0.5940505	1.1930763721466064	False
43	14000	1.5383501052856445	0.18387055397033691	223.40098571777344	0.5118232369422913	132.0221405029297	0.23287512	0.59137994	0.9694769978523254	False
43	14100	2.415672779083252	0.18616151809692383	223.15908813476562	0.4596973657608032	131.77293395996094	0.23304832	0.58885276	1.0922648906707764	False
43	14200	2.413119316101074	0.18633532524108887	218.41455078125	0.38621029257774353	132.13140869140625	0.23206328	0.59186023	1.1126983165740967	False
44	14300	1.000847339630127	0.2080695629119873	223.4810791015625	0.41877180337905884	131.9894256591797	0.23239456	0.5921912	1.1639297008514404	False
44	14400	2.428551197052002	0.1935582160949707	194.6883544921875	0.3733169734477997	131.89984130859375	0.23265064	0.5909363	1.3209902048110962	False
44	14500	2.4232048988342285	0.2006239891052246	212.7396240234375	0.33543166518211365	131.92498779296875	0.23244925	0.58967495	1.0744192600250244	False
45	14600	0.46349334716796875	0.18654513359069824	213.51161193847656	0.4289912283420563	131.8235626220703	0.23248054	0.58669364	1.0680748224258423	False
45	14700	2.418339490890503	0.19417262077331543	199.4806671142578	0.4256390333175659	132.02572631835938	0.23245032	0.58848596	1.092392086982727	False
45	14800	2.4197239875793457	0.19765973091125488	205.44369506835938	0.6204360723495483	132.16925048828125	0.23263298	0.5885433	1.1685380935668945	False
45	14900	2.4218873977661133	0.1828775405883789	207.17703247070312	0.4856540858745575	132.0447998046875	0.23169336	0.59052527	0.9756807088851929	False
46	15000	2.1524317264556885	0.18265938758850098	218.09457397460938	0.5428546667098999	132.0146942138672	0.23159283	0.5881745	1.0339998006820679	False
46	15100	2.4173948764801025	0.1823129653930664	198.55328369140625	0.3968334197998047	131.8764190673828	0.23198187	0.58988893	1.3424370288848877	False
46	15200	2.4066662788391113	0.18221259117126465	214.4906463623047	0.4351431727409363	131.99208068847656	0.23221035	0.59142125	1.055497169494629	False
47	15300	1.6321396827697754	0.18334746360778809	201.912353515625	0.5498687028884888	131.9647674560547	0.23215163	0.59185183	1.3574504852294922	False
47	15400	2.078899621963501	0.16149091720581055	220.7694091796875	0.5664228200912476	131.94464111328125	0.23278384	0.5904061	1.1152790784835815	False
47	15500	2.3889331817626953	0.18139433860778809	203.08151245117188	0.5119132995605469	131.8960723876953	0.23218343	0.5871637	1.1058647632598877	False
48	15600	1.095698356628418	0.18352460861206055	206.0361328125	0.4089888632297516	132.56993103027344	0.23076452	0.5893566	1.0116925239562988	False
48	15700	2.4051597118377686	0.18382668495178223	201.0553436279297	0.4145500063896179	132.0440216064453	0.23124911	0.5922413	1.0663740634918213	False
48	15800	2.412705898284912	0.1868433952331543	212.53128051757812	0.3672527074813843	132.16232299804688	0.23078875	0.58738494	1.0989882946014404	False
49	15900	0.5538284778594971	0.18451523780822754	208.81222534179688	0.33541440963745117	132.00425720214844	0.23064263	0.5901477	1.0370030403137207	False
49	16000	2.4059526920318604	0.18293452262878418	192.61196899414062	0.3350943922996521	132.4101104736328	0.23050296	0.5921893	1.082685947418213	False
49	16100	2.4209070205688477	0.18521928787231445	193.1114959716797	0.43548113107681274	132.04998779296875	0.2314145	0.5907923	1.3117947578430176	False
